Entity,Callsign,Frequency,Granted,Stat,Units,Pag,Code,Svc,City
Concentra Health Services Inc,WQUR908,457.63750,2014-09-24,A,25,0,MO,IG,Bloomingdale
Concentra Health Services Inc,WQUR908,457.63750,2014-09-24,A,30,0,MO,IG,Bloomingdale
Concentra Health Services Inc,WQUR908,457.66250,2014-09-24,A,30,0,MO,IG,Bloomingdale
Concentra Health Services Inc,WQUR908,457.68750,2014-09-24,A,25,0,MO,IG,Bloomingdale
Concentra Health Services Inc,WQUR908,457.68750,2014-09-24,A,30,0,MO,IG,Bloomingdale
Concentra Health Services Inc,WQUR908,457.71250,2014-09-24,A,25,0,MO,IG,Bloomingdale
Concentra Health Services Inc,WQUR908,457.71250,2014-09-24,A,30,0,MO,IG,Bloomingdale
Concentra Health Services Inc,WQUR908,457.76250,2014-09-24,A,25,0,MO,IG,Bloomingdale
Concentra Health Services Inc,WQUR908,457.78750,2014-09-24,A,30,0,MO,IG,Bloomingdale
Concentra Health Services Inc,WQUR908,457.81250,2014-09-24,A,25,0,MO,IG,Bloomingdale
Concentra Health Services Inc,WQUR908,457.83750,2014-09-24,A,25,0,MO,IG,Bloomingdale
Concentra Health Services Inc,WQUR908,457.83750,2014-09-24,A,30,0,MO,IG,Bloomingdale
Concentra Health Services Inc,WQUR908,457.86250,2014-09-24,A,30,0,MO,IG,Bloomingdale
Concentra Health Services Inc,WQUR908,457.86250,2014-09-24,A,25,0,MO,IG,Bloomingdale
Concentra Health Services Inc,WQUR908,457.88750,2014-09-24,A,30,0,MO,IG,Bloomingdale
Concentra Health Services Inc,WQUR908,462.21250,2014-09-24,A,30,0,MO,IG,Bloomingdale
Concentra Health Services Inc,WQUR908,462.38750,2014-09-24,A,30,0,MO,IG,Bloomingdale
Concentra Health Services Inc,WQUR908,462.41250,2014-09-24,A,30,0,MO,IG,Bloomingdale
Concentra Health Services Inc,WQUR908,462.46250,2014-09-24,A,25,0,MO,IG,Bloomingdale
Concentra Health Services Inc,WQUR908,462.46250,2014-09-24,A,30,0,MO,IG,Bloomingdale
